year_month,drug_name,territory_id,units_sold,revenue,n_transactions,avg_unit_price,month,quarter,year,day_of_week,is_quarter_end,lag_1,lag_3,lag_6,rolling_mean_3,rolling_std_3,drug_encoded,territory_encoded
2025-06-01,Keytruda,TER-19,22,185816.86000000002,4,8571.3275,6,2,2025,6,0,27.0,25.0,26.0,23.333333333333332,3.214550253664316,9,18
2025-07-01,Keytruda,TER-19,20,167220.01,3,8364.516666666666,7,3,2025,1,0,22.0,21.0,27.0,23.0,3.6055512754639873,9,18
2025-08-01,Keytruda,TER-19,11,92002.35,1,8363.85,8,3,2025,4,0,20.0,27.0,16.0,17.666666666666668,5.859465277082315,9,18
2025-09-01,Keytruda,TER-19,21,173051.97,1,8240.57,9,3,2025,0,0,11.0,22.0,25.0,17.333333333333332,5.507570547286101,9,18
2025-10-01,Keytruda,TER-19,13,116804.27,2,8952.265,10,4,2025,2,0,21.0,20.0,21.0,15.0,5.291502622129182,9,18
2025-11-01,Keytruda,TER-19,15,120622.47,4,8346.455,11,4,2025,5,0,13.0,11.0,27.0,16.333333333333332,4.163331998932266,9,18
2025-12-01,Keytruda,TER-19,30,227708.4,1,7590.28,12,4,2025,0,0,15.0,21.0,22.0,19.333333333333332,9.291573243177568,9,18
2024-02-01,Keytruda,TER-20,21,164768.64,2,8204.0,2,1,2024,3,0,18.0,,,19.5,2.1213203435596424,9,19
2024-03-01,Keytruda,TER-20,21,176647.36,4,8334.307499999999,3,1,2024,4,0,21.0,,,20.0,1.7320508075688772,9,19
2024-04-01,Keytruda,TER-20,20,175687.81,3,8602.46,4,2,2024,0,0,21.0,18.0,,20.666666666666668,0.5773502691896263,9,19
2024-05-01,Keytruda,TER-20,16,140406.32,3,8926.5,5,2,2024,2,0,20.0,21.0,,19.0,2.6457513110645907,9,19
2024-06-01,Keytruda,TER-20,17,138273.35,3,8288.956666666667,6,2,2024,5,0,16.0,21.0,,17.666666666666668,2.081665999466133,9,19
2024-07-01,Keytruda,TER-20,12,99201.54000000001,3,8215.436666666666,7,3,2024,0,0,17.0,20.0,18.0,15.0,2.645751311064591,9,19
2024-08-01,Keytruda,TER-20,18,162252.86,4,8898.9025,8,3,2024,3,0,12.0,16.0,21.0,15.666666666666666,3.214550253664319,9,19
2024-09-01,Keytruda,TER-20,26,219182.62,4,8535.42,9,3,2024,6,0,18.0,17.0,21.0,18.666666666666668,7.023769168568492,9,19
2024-10-01,Keytruda,TER-20,18,147202.32,2,8342.76,10,4,2024,1,0,26.0,12.0,20.0,20.666666666666668,4.618802153517005,9,19
2024-11-01,Keytruda,TER-20,15,131621.16,2,8667.335,11,4,2024,4,0,18.0,18.0,16.0,19.666666666666668,5.686240703077326,9,19
2024-12-01,Keytruda,TER-20,15,128504.13,3,8567.31,12,4,2024,6,0,15.0,26.0,17.0,16.0,1.7320508075688752,9,19
2025-01-01,Keytruda,TER-20,26,223788.24,1,8607.24,1,1,2025,2,0,15.0,18.0,12.0,18.666666666666668,6.350852961085883,9,19
2025-02-01,Keytruda,TER-20,25,217766.5,1,8710.66,2,1,2025,5,0,26.0,15.0,18.0,22.0,6.0827625302982185,9,19
2025-03-01,Keytruda,TER-20,31,268267.39,2,8719.84,3,1,2025,5,0,25.0,15.0,26.0,27.333333333333332,3.2145502536643167,9,19
2025-04-01,Keytruda,TER-20,15,126118.2,1,8407.88,4,2,2025,1,0,31.0,26.0,18.0,23.666666666666668,8.082903768654761,9,19
2025-05-01,Keytruda,TER-20,13,112352.03,3,8801.976666666667,5,2,2025,3,0,15.0,25.0,15.0,19.666666666666668,9.865765724632496,9,19
2025-06-01,Keytruda,TER-20,24,194528.16,1,8105.34,6,2,2025,6,0,13.0,31.0,15.0,17.333333333333332,5.859465277082315,9,19
2025-07-01,Keytruda,TER-20,15,126451.73000000001,2,8429.525000000001,7,3,2025,1,0,24.0,15.0,26.0,17.333333333333332,5.859465277082315,9,19
2025-08-01,Keytruda,TER-20,23,199382.69,4,8467.2225,8,3,2025,4,0,15.0,13.0,25.0,20.666666666666668,4.932882862316244,9,19
2025-09-01,Keytruda,TER-20,18,150616.45,3,8532.56,9,3,2025,0,0,23.0,24.0,31.0,18.666666666666668,4.041451884327378,9,19
2025-10-01,Keytruda,TER-20,14,118167.66,4,8550.11,10,4,2025,2,0,18.0,15.0,15.0,18.333333333333332,4.509249752822891,9,19
2025-11-01,Keytruda,TER-20,18,159307.25,2,9001.305,11,4,2025,5,0,14.0,23.0,13.0,16.666666666666668,2.3094010767584954,9,19
2025-12-01,Keytruda,TER-20,26,213875.19999999998,3,8234.013333333334,12,4,2025,0,0,18.0,18.0,24.0,19.333333333333332,6.110100926607784,9,19
2024-02-01,Lantus,TER-01,115,107504.22,2,952.41,2,1,2024,3,0,149.0,,,132.0,24.041630560342615,10,0
2024-03-01,Lantus,TER-01,148,141510.46,3,919.2433333333333,3,1,2024,4,0,115.0,,,137.33333333333334,19.347695814575268,10,0
2024-04-01,Lantus,TER-01,179,166913.41999999998,2,948.28,4,2,2024,0,0,148.0,149.0,,147.33333333333334,32.00520790954705,10,0
2024-05-01,Lantus,TER-01,142,135306.14,3,957.8333333333334,5,2,2024,2,0,179.0,115.0,,156.33333333333334,19.857828011475295,10,0
2024-06-01,Lantus,TER-01,212,224703.04,1,1059.92,6,2,2024,5,0,142.0,148.0,,177.66666666666666,35.0190424388408,10,0
2024-07-01,Lantus,TER-01,115,121620.55,1,1057.57,7,3,2024,0,0,212.0,179.0,149.0,156.33333333333334,50.06329327294933,10,0
2024-08-01,Lantus,TER-01,170,158916.19,4,934.8775,8,3,2024,3,0,115.0,142.0,115.0,165.66666666666666,48.6449723335653,10,0
2024-09-01,Lantus,TER-01,176,175386.89,2,1007.0050000000001,9,3,2024,6,0,170.0,212.0,148.0,153.66666666666666,33.620430296671294,10,0
2024-10-01,Lantus,TER-01,123,121891.77,1,990.99,10,4,2024,1,0,176.0,115.0,179.0,156.33333333333334,29.022979401386994,10,0
2024-11-01,Lantus,TER-01,112,109110.4,1,974.2,11,4,2024,4,0,123.0,170.0,142.0,137.0,34.21987726453735,10,0
2024-12-01,Lantus,TER-01,125,129093.75,1,1032.75,12,4,2024,6,0,112.0,176.0,212.0,120.0,7.000000000000033,10,0
2025-01-01,Lantus,TER-01,186,175658.66,2,953.905,1,1,2025,2,0,125.0,123.0,115.0,141.0,39.50949253027683,10,0
2025-02-01,Lantus,TER-01,193,178584.33000000002,2,921.735,2,1,2025,5,0,186.0,112.0,170.0,168.0,37.40320841853009,10,0
2025-03-01,Lantus,TER-01,210,215119.8,1,1024.38,3,1,2025,5,0,193.0,125.0,176.0,196.33333333333334,12.342339054382427,10,0
2025-04-01,Lantus,TER-01,239,243753.28,3,1015.8800000000001,4,2,2025,1,0,210.0,186.0,123.0,214.0,23.25940669922602,10,0
2025-05-01,Lantus,TER-01,216,205895.52000000002,2,950.1,5,2,2025,3,0,239.0,193.0,112.0,221.66666666666666,15.307950004273385,10,0
2025-06-01,Lantus,TER-01,125,125840.0,1,1006.72,6,2,2025,6,0,216.0,210.0,125.0,193.33333333333334,60.285432181691576,10,0
2025-07-01,Lantus,TER-01,158,151474.32,4,960.69,7,3,2025,1,0,125.0,239.0,186.0,166.33333333333334,46.06878914550864,10,0
2025-08-01,Lantus,TER-01,106,104332.6,3,986.8533333333334,8,3,2025,4,0,158.0,216.0,193.0,129.66666666666666,26.312227829154548,10,0
2025-09-01,Lantus,TER-01,189,178508.61,1,944.49,9,3,2025,0,0,106.0,125.0,210.0,151.0,41.94043395102156,10,0
2025-10-01,Lantus,TER-01,155,147661.23,4,952.8,10,4,2025,2,0,189.0,158.0,239.0,150.0,41.725292090050154,10,0
2025-11-01,Lantus,TER-01,174,159650.22,1,917.53,11,4,2025,5,0,155.0,106.0,216.0,172.66666666666666,17.039170558842798,10,0
2025-12-01,Lantus,TER-01,168,168543.46,3,978.2233333333334,12,4,2025,0,0,174.0,189.0,125.0,165.66666666666666,9.7125348562224,10,0
2024-02-01,Lantus,TER-02,109,92728.69,2,862.135,2,1,2024,3,0,201.0,,,155.0,65.05382386916237,10,1
2024-03-01,Lantus,TER-02,241,225746.01,2,935.4449999999999,3,1,2024,4,0,109.0,,,183.66666666666666,67.6855474479843,10,1
2024-04-01,Lantus,TER-02,163,150980.89,4,960.9100000000001,4,2,2024,0,0,241.0,201.0,,171.0,66.36264009214824,10,1
2024-05-01,Lantus,TER-02,133,133001.33,1,1000.01,5,2,2024,2,0,163.0,109.0,,179.0,55.74943945906542,10,1
2024-06-01,Lantus,TER-02,109,106649.23999999999,4,963.58,6,2,2024,5,0,133.0,241.0,,135.0,27.055498516937384,10,1
2024-07-01,Lantus,TER-02,144,133386.51,2,925.2249999999999,7,3,2024,0,0,109.0,163.0,201.0,128.66666666666666,17.897858344878426,10,1
2024-08-01,Lantus,TER-02,146,134432.84,2,924.0999999999999,8,3,2024,3,0,144.0,133.0,109.0,133.0,20.808652046684838,10,1
2024-09-01,Lantus,TER-02,115,119405.87999999999,2,1029.585,9,3,2024,6,0,146.0,109.0,241.0,135.0,17.3493515728975,10,1
2024-10-01,Lantus,TER-02,119,113148.77,1,950.83,10,4,2024,1,0,115.0,144.0,163.0,126.66666666666667,16.862186493255685,10,1
2024-11-01,Lantus,TER-02,204,197010.62,4,942.8925,11,4,2024,4,0,119.0,146.0,133.0,146.0,50.26927491022723,10,1
2024-12-01,Lantus,TER-02,153,141668.76,2,933.865,12,4,2024,6,0,204.0,115.0,109.0,158.66666666666666,42.78239513320092,10,1
2025-01-01,Lantus,TER-02,182,181480.0,2,985.605,1,1,2025,2,0,153.0,119.0,144.0,179.66666666666666,25.57994005726625,10,1
2025-02-01,Lantus,TER-02,195,179451.29,4,914.4925,2,1,2025,5,0,182.0,204.0,146.0,176.66666666666666,21.50193789716021,10,1
2025-03-01,Lantus,TER-02,220,205019.73,4,938.2525,3,1,2025,5,0,195.0,153.0,115.0,199.0,19.313207915828002,10,1
2025-04-01,Lantus,TER-02,180,156695.3,4,892.8525,4,2,2025,1,0,220.0,182.0,119.0,198.33333333333334,20.20725942163694,10,1
2025-05-01,Lantus,TER-02,139,131655.2,4,939.6275,5,2,2025,3,0,180.0,195.0,204.0,179.66666666666666,40.50102879351751,10,1
2025-06-01,Lantus,TER-02,169,162079.72999999998,4,935.0274999999999,6,2,2025,6,0,139.0,220.0,153.0,162.66666666666666,21.221058723196023,10,1
2025-07-01,Lantus,TER-02,156,144952.08,1,929.18,7,3,2025,1,0,169.0,180.0,182.0,154.66666666666666,15.044378795195698,10,1
2025-08-01,Lantus,TER-02,150,152252.94,3,1007.17,8,3,2025,4,0,156.0,139.0,195.0,158.33333333333334,9.71253485622235,10,1
2025-09-01,Lantus,TER-02,235,217164.13999999998,2,915.3199999999999,9,3,2025,0,0,150.0,169.0,220.0,180.33333333333334,47.437678414245084,10,1
2025-10-01,Lantus,TER-02,151,143691.47,4,945.815,10,4,2025,2,0,235.0,156.0,180.0,178.66666666666666,48.7886598845811,10,1
2025-11-01,Lantus,TER-02,196,188245.48,4,929.8675,11,4,2025,5,0,151.0,150.0,139.0,194.0,42.03569911396741,10,1
2025-12-01,Lantus,TER-02,130,125088.62,4,940.14,12,4,2025,0,0,196.0,235.0,169.0,159.0,33.71943060017474,10,1
2024-02-01,Lantus,TER-03,152,145938.25,3,963.9566666666666,2,1,2024,3,0,111.0,,,131.5,28.991378028648448,10,2
2024-03-01,Lantus,TER-03,168,154090.97,4,946.885,3,1,2024,4,0,152.0,,,143.66666666666666,29.399546481762837,10,2
2024-04-01,Lantus,TER-03,177,166246.19,3,956.1633333333333,4,2,2024,0,0,168.0,111.0,,165.66666666666666,12.662279942148404,10,2
2024-05-01,Lantus,TER-03,114,97946.35,4,913.8475,5,2,2024,2,0,177.0,152.0,,153.0,34.07345007480165,10,2
2024-06-01,Lantus,TER-03,108,104239.43,4,958.0225,6,2,2024,5,0,114.0,168.0,,133.0,38.22302970723279,10,2
2024-07-01,Lantus,TER-03,139,134944.82,4,963.9525,7,3,2024,0,0,108.0,177.0,111.0,120.33333333333333,16.44181660685138,10,2
2024-08-01,Lantus,TER-03,96,89606.29000000001,3,956.2566666666667,8,3,2024,3,0,139.0,114.0,152.0,114.33333333333333,22.18858565419017,10,2
2024-09-01,Lantus,TER-03,106,100055.48999999999,3,948.14,9,3,2024,6,0,96.0,108.0,168.0,113.66666666666667,22.501851775650238,10,2
2024-10-01,Lantus,TER-03,138,134139.78,4,950.015,10,4,2024,1,0,106.0,139.0,177.0,113.33333333333333,21.939310229205795,10,2
2024-11-01,Lantus,TER-03,113,109062.29,2,965.4549999999999,11,4,2024,4,0,138.0,96.0,114.0,119.0,16.822603841260744,10,2
2024-12-01,Lantus,TER-03,218,211573.45,3,960.8233333333333,12,4,2024,6,0,113.0,106.0,108.0,156.33333333333334,54.848275573014455,10,2
2025-01-01,Lantus,TER-03,118,103325.52,1,875.64,1,1,2025,2,0,218.0,138.0,139.0,149.66666666666666,59.23118547972287,10,2
2025-02-01,Lantus,TER-03,114,106745.04000000001,2,931.565,2,1,2025,5,0,118.0,113.0,96.0,150.0,58.923679450624945,10,2
2025-03-01,Lantus,TER-03,249,231943.97,4,933.83,3,1,2025,5,0,114.0,218.0,106.0,160.33333333333334,76.81362726322286,10,2
2025-04-01,Lantus,TER-03,174,168683.34,2,955.735,4,2,2025,1,0,249.0,118.0,138.0,179.0,67.63874629234341,10,2
2025-05-01,Lantus,TER-03,107,102582.57,2,972.51,5,2,2025,3,0,174.0,114.0,113.0,176.66666666666666,71.03754875650857,10,2
2025-06-01,Lantus,TER-03,166,164447.9,1,990.65,6,2,2025,6,0,107.0,249.0,218.0,149.0,36.59234892706396,10,2
2025-07-01,Lantus,TER-03,135,135728.34,4,930.505,7,3,2025,1,0,166.0,174.0,118.0,136.0,29.512709126747396,10,2
2025-08-01,Lantus,TER-03,124,117168.84,1,944.91,8,3,2025,4,0,135.0,107.0,114.0,141.66666666666666,21.779194965226154,10,2
2025-09-01,Lantus,TER-03,142,138367.79,2,981.4449999999999,9,3,2025,0,0,124.0,166.0,249.0,133.66666666666666,9.073771725877403,10,2
2025-10-01,Lantus,TER-03,163,153576.2,2,965.88,10,4,2025,2,0,142.0,135.0,174.0,143.0,19.519221295943105,10,2
2025-11-01,Lantus,TER-03,113,105964.81999999999,3,948.4699999999999,11,4,2025,5,0,163.0,124.0,107.0,139.33333333333334,25.106440076867376,10,2
2025-12-01,Lantus,TER-03,182,169429.69,4,968.7125,12,4,2025,0,0,113.0,142.0,166.0,152.66666666666666,35.64173583501977,10,2
2024-02-01,Lantus,TER-04,131,125365.97,3,953.5033333333332,2,1,2024,3,0,193.0,,,162.0,43.840620433565945,10,3
2024-03-01,Lantus,TER-04,113,107133.51000000001,2,942.8,3,1,2024,4,0,131.0,,,145.66666666666666,41.968241961432376,10,3
2024-04-01,Lantus,TER-04,93,85303.11,4,926.235,4,2,2024,0,0,113.0,193.0,,112.33333333333333,19.008769905844307,10,3
2024-05-01,Lantus,TER-04,154,151655.61000000002,4,945.6225,5,2,2024,2,0,93.0,131.0,,120.0,31.096623610932408,10,3
2024-06-01,Lantus,TER-04,185,175654.86,4,961.7875,6,2,2024,5,0,154.0,113.0,,144.0,46.808118953873795,10,3
2024-07-01,Lantus,TER-04,138,133364.46,4,971.9300000000001,7,3,2024,0,0,185.0,93.0,193.0,159.0,23.89560629069702,10,3
2024-08-01,Lantus,TER-04,92,88611.64000000001,2,963.1700000000001,8,3,2024,3,0,138.0,154.0,131.0,138.33333333333334,46.500896048714296,10,3
2024-09-01,Lantus,TER-04,108,99983.54000000001,2,933.37,9,3,2024,6,0,92.0,185.0,113.0,112.66666666666667,23.35237318418267,10,3
2024-10-01,Lantus,TER-04,135,128733.29999999999,4,910.925,10,4,2024,1,0,108.0,138.0,93.0,111.66666666666667,21.733231083604064,10,3
2024-11-01,Lantus,TER-04,155,146880.85,2,943.97,11,4,2024,4,0,135.0,92.0,154.0,132.66666666666666,23.586719427112662,10,3
2024-12-01,Lantus,TER-04,139,126750.53,2,911.9449999999999,12,4,2024,6,0,155.0,108.0,185.0,143.0,10.5830052442584,10,3
2025-01-01,Lantus,TER-04,191,176751.61,2,941.485,1,1,2025,2,0,139.0,135.0,138.0,161.66666666666666,26.633312473917588,10,3
2025-02-01,Lantus,TER-04,172,160721.05,4,935.845,2,1,2025,5,0,191.0,155.0,92.0,167.33333333333334,26.312227829154534,10,3
2025-03-01,Lantus,TER-04,199,181759.06,2,900.565,3,1,2025,5,0,172.0,139.0,108.0,187.33333333333334,13.868429375143172,10,3
2025-04-01,Lantus,TER-04,194,188849.3,1,973.45,4,2,2025,1,0,199.0,191.0,135.0,188.33333333333334,14.364307617610185,10,3
2025-05-01,Lantus,TER-04,144,133297.92,1,925.68,5,2,2025,3,0,194.0,172.0,155.0,179.0,30.413812651491106,10,3
2025-06-01,Lantus,TER-04,142,138019.74,1,971.97,6,2,2025,6,0,144.0,199.0,139.0,160.0,29.46183972531248,10,3
2025-07-01,Lantus,TER-04,144,138216.96,1,959.84,7,3,2025,1,0,142.0,194.0,191.0,143.33333333333334,1.1547005383794957,10,3
2025-08-01,Lantus,TER-04,125,116870.77,2,961.925,8,3,2025,4,0,144.0,144.0,172.0,137.0,10.440306508910577,10,3
2025-09-01,Lantus,TER-04,139,110260.36,1,793.24,9,3,2025,0,0,125.0,142.0,199.0,136.0,9.848857801796134,10,3
2025-10-01,Lantus,TER-04,113,116482.66,1,1030.82,10,4,2025,2,0,139.0,144.0,194.0,125.66666666666667,13.012814197295446,10,3
2025-11-01,Lantus,TER-04,107,101201.67,1,945.81,11,4,2025,5,0,113.0,125.0,144.0,119.66666666666667,17.00980109623078,10,3
2025-12-01,Lantus,TER-04,182,171545.92,1,942.56,12,4,2025,0,0,107.0,139.0,142.0,134.0,41.67733196834942,10,3
2024-02-01,Lantus,TER-05,154,144470.48,1,938.12,2,1,2024,3,0,163.0,,,158.5,6.363961030678928,10,4
2024-03-01,Lantus,TER-05,188,174555.47999999998,3,951.2566666666667,3,1,2024,4,0,154.0,,,168.33333333333334,17.61628034896508,10,4
2024-04-01,Lantus,TER-05,122,115867.79999999999,3,943.0733333333333,4,2,2024,0,0,188.0,163.0,,154.66666666666666,33.005050118630834,10,4
2024-05-01,Lantus,TER-05,133,128844.47,3,941.8666666666667,5,2,2024,2,0,122.0,154.0,,147.66666666666666,35.3600527903075,10,4
2024-06-01,Lantus,TER-05,149,130792.41999999998,3,879.31,6,2,2024,5,0,133.0,188.0,,134.66666666666666,13.576941236277507,10,4
2024-07-01,Lantus,TER-05,122,115391.18,4,926.4,7,3,2024,0,0,149.0,122.0,163.0,134.66666666666666,13.576941236277507,10,4
2024-08-01,Lantus,TER-05,105,102620.29000000001,3,984.9633333333335,8,3,2024,3,0,122.0,133.0,154.0,125.33333333333333,22.188585654190142,10,4
2024-09-01,Lantus,TER-05,115,112102.06,4,946.1700000000001,9,3,2024,6,0,105.0,149.0,188.0,114.0,8.54400374531748,10,4
2024-10-01,Lantus,TER-05,104,95157.45,2,933.245,10,4,2024,1,0,115.0,122.0,122.0,108.0,6.082762530298149,10,4
2024-11-01,Lantus,TER-05,133,125875.19,1,946.43,11,4,2024,4,0,104.0,105.0,133.0,117.33333333333333,14.640127503998473,10,4
2024-12-01,Lantus,TER-05,165,157356.68,3,933.88,12,4,2024,6,0,133.0,115.0,149.0,134.0,30.5122926047847,10,4
2025-01-01,Lantus,TER-05,132,126855.84000000001,2,925.025,1,1,2025,2,0,165.0,104.0,122.0,143.33333333333334,18.77054430040143,10,4
2025-02-01,Lantus,TER-05,136,129801.56,4,952.525,2,1,2025,5,0,132.0,133.0,105.0,144.33333333333334,18.00925687898678,10,4
2025-03-01,Lantus,TER-05,128,125916.16,1,983.72,3,1,2025,5,0,136.0,165.0,115.0,132.0,3.999999999999922,10,4
2025-04-01,Lantus,TER-05,105,98561.93,3,924.4933333333333,4,2,2025,1,0,128.0,132.0,104.0,123.0,16.093476939431063,10,4
2025-05-01,Lantus,TER-05,116,112308.88,1,968.18,5,2,2025,3,0,105.0,136.0,133.0,116.33333333333333,11.503622617824904,10,4
2025-06-01,Lantus,TER-05,135,128229.53,3,981.5099999999999,6,2,2025,6,0,116.0,128.0,165.0,118.66666666666667,15.176736583776258,10,4
2025-07-01,Lantus,TER-05,106,103129.83,4,977.5025,7,3,2025,1,0,135.0,105.0,132.0,119.0,14.73091986265621,10,4
2025-08-01,Lantus,TER-05,120,116388.0,1,969.9,8,3,2025,4,0,106.0,116.0,136.0,120.33333333333333,14.502873278538036,10,4
2025-09-01,Lantus,TER-05,111,107893.79,4,955.16,9,3,2025,0,0,120.0,135.0,128.0,112.33333333333333,7.094598884597533,10,4
2025-10-01,Lantus,TER-05,188,166953.4,1,888.05,10,4,2025,2,0,111.0,106.0,105.0,139.66666666666666,42.09908945967042,10,4
2025-11-01,Lantus,TER-05,171,156490.4,4,934.4275,11,4,2025,5,0,188.0,120.0,116.0,156.66666666666666,40.45161719058131,10,4
2025-12-01,Lantus,TER-05,178,165465.53999999998,2,932.43,12,4,2025,0,0,171.0,111.0,135.0,179.0,8.544003745317545,10,4
2024-02-01,Lantus,TER-06,139,134029.62,4,941.56,2,1,2024,3,0,113.0,,,126.0,18.384776310850235,10,5
2024-03-01,Lantus,TER-06,127,115998.45999999999,4,933.5975,3,1,2024,4,0,139.0,,,126.33333333333333,13.012814197295423,10,5
2024-04-01,Lantus,TER-06,112,115859.52,1,1034.46,4,2,2024,0,0,127.0,113.0,,126.0,13.527749258468685,10,5
2024-05-01,Lantus,TER-06,96,87815.68,2,940.2,5,2,2024,2,0,112.0,139.0,,111.66666666666667,15.502687938977983,10,5
2024-06-01,Lantus,TER-06,101,93710.64,2,922.7149999999999,6,2,2024,5,0,96.0,127.0,,103.0,8.185352771872461,10,5
2024-07-01,Lantus,TER-06,100,97722.0,1,977.22,7,3,2024,0,0,101.0,112.0,113.0,99.0,2.6457513110646227,10,5
2024-08-01,Lantus,TER-06,79,78237.31,4,951.145,8,3,2024,3,0,100.0,96.0,139.0,93.33333333333333,12.423096769056155,10,5
2024-09-01,Lantus,TER-06,148,142704.11,3,957.3333333333334,9,3,2024,6,0,79.0,101.0,127.0,109.0,35.369478367654786,10,5
2024-10-01,Lantus,TER-06,139,141975.46,3,979.8133333333334,10,4,2024,1,0,148.0,100.0,112.0,122.0,37.5099986670221,10,5
2024-11-01,Lantus,TER-06,110,106730.15,4,965.53,11,4,2024,4,0,139.0,79.0,96.0,132.33333333333334,19.85782801147531,10,5
2024-12-01,Lantus,TER-06,85,78372.81,2,922.16,12,4,2024,6,0,110.0,148.0,101.0,111.33333333333333,27.02468007827908,10,5
2025-01-01,Lantus,TER-06,106,98354.54,4,929.825,1,1,2025,2,0,85.0,139.0,100.0,100.33333333333333,13.428824718989164,10,5
2025-02-01,Lantus,TER-06,105,107425.7,2,1016.905,2,1,2025,5,0,106.0,110.0,79.0,98.66666666666667,11.846237095944621,10,5
2025-03-01,Lantus,TER-06,113,113272.33,1,1002.41,3,1,2025,5,0,105.0,85.0,148.0,108.0,4.358898943540797,10,5
2025-04-01,Lantus,TER-06,135,124395.4,3,928.7566666666667,4,2,2025,1,0,113.0,106.0,139.0,117.66666666666667,15.53490693030809,10,5
2025-05-01,Lantus,TER-06,114,106857.34999999999,4,940.0375,5,2,2025,3,0,135.0,105.0,110.0,120.66666666666667,12.42309676905619,10,5
2025-06-01,Lantus,TER-06,126,115504.73999999999,4,945.74,6,2,2025,6,0,114.0,113.0,85.0,125.0,10.535653752852786,10,5
2025-07-01,Lantus,TER-06,126,123975.18,1,983.93,7,3,2025,1,0,126.0,135.0,106.0,122.0,6.92820323027558,10,5
2025-08-01,Lantus,TER-06,93,90143.97,1,969.29,8,3,2025,4,0,126.0,114.0,105.0,115.0,19.052558883257674,10,5
2025-09-01,Lantus,TER-06,135,140984.55,1,1044.33,9,3,2025,0,0,93.0,126.0,113.0,118.0,22.113344387496003,10,5
2025-10-01,Lantus,TER-06,119,105041.19,2,889.035,10,4,2025,2,0,135.0,126.0,135.0,115.66666666666667,21.197484127446216,10,5
2025-11-01,Lantus,TER-06,161,164257.03,1,1020.23,11,4,2025,5,0,119.0,93.0,114.0,138.33333333333334,21.19748412744621,10,5
2025-12-01,Lantus,TER-06,93,93661.62,3,967.2733333333332,12,4,2025,0,0,161.0,135.0,126.0,124.33333333333333,34.312291286554064,10,5
2024-02-01,Lantus,TER-07,80,83429.6,1,1042.87,2,1,2024,3,0,163.0,,,121.5,58.68986283848344,10,6
2024-03-01,Lantus,TER-07,161,161806.2,2,974.61,3,1,2024,4,0,80.0,,,134.66666666666666,47.353282181210346,10,6
2024-04-01,Lantus,TER-07,107,102427.83,4,925.345,4,2,2024,0,0,161.0,163.0,,116.0,41.243181254602554,10,6
2024-05-01,Lantus,TER-07,110,99072.44,2,890.94,5,2,2024,2,0,107.0,80.0,,126.0,30.347981810987037,10,6
2024-06-01,Lantus,TER-07,143,142238.08,2,954.62,6,2,2024,5,0,110.0,161.0,,120.0,19.97498435543817,10,6
2024-07-01,Lantus,TER-07,106,96716.52,1,912.42,7,3,2024,0,0,143.0,107.0,163.0,119.66666666666667,20.305992547357366,10,6
2024-08-01,Lantus,TER-07,111,113946.54,4,965.7574999999999,8,3,2024,3,0,106.0,110.0,80.0,120.0,20.07485989988472,10,6
2024-09-01,Lantus,TER-07,106,102353.98000000001,3,974.59,9,3,2024,6,0,111.0,143.0,161.0,107.66666666666667,2.886751345947962,10,6
2024-10-01,Lantus,TER-07,92,93806.38,4,993.585,10,4,2024,1,0,106.0,106.0,107.0,103.0,9.848857801796045,10,6
2024-11-01,Lantus,TER-07,145,143742.85,1,991.33,11,4,2024,4,0,92.0,111.0,110.0,114.33333333333333,27.465129406819347,10,6
2024-12-01,Lantus,TER-07,155,155823.01,3,977.4200000000001,12,4,2024,6,0,145.0,106.0,143.0,130.66666666666666,33.85754470326124,10,6
2025-01-01,Lantus,TER-07,162,158312.88,1,977.24,1,1,2025,2,0,155.0,92.0,106.0,154.0,8.544003745317557,10,6
2025-02-01,Lantus,TER-07,95,94128.54000000001,4,969.1125,2,1,2025,5,0,162.0,145.0,111.0,137.33333333333334,36.828431046317114,10,6
2025-03-01,Lantus,TER-07,188,182183.35,3,964.8299999999999,3,1,2025,5,0,95.0,155.0,106.0,148.33333333333334,47.98263574808426,10,6
2025-04-01,Lantus,TER-07,104,92597.44,1,890.36,4,2,2025,1,0,188.0,162.0,92.0,129.0,51.293274412928646,10,6
2025-05-01,Lantus,TER-07,97,97655.69,3,1005.8133333333334,5,2,2025,3,0,104.0,95.0,145.0,129.66666666666666,50.639246966491655,10,6
2025-06-01,Lantus,TER-07,168,156022.44,2,945.62,6,2,2025,6,0,97.0,188.0,155.0,123.0,39.127995093027714,10,6
2025-07-01,Lantus,TER-07,70,69777.16,2,989.0699999999999,7,3,2025,1,0,168.0,104.0,162.0,111.66666666666667,50.61949558552844,10,6
2025-08-01,Lantus,TER-07,81,73059.57,1,901.97,8,3,2025,4,0,70.0,97.0,95.0,106.33333333333333,53.68736660829373,10,6
2025-09-01,Lantus,TER-07,142,134308.58000000002,2,954.1700000000001,9,3,2025,0,0,81.0,168.0,188.0,97.66666666666667,38.785736209763144,10,6
2025-10-01,Lantus,TER-07,139,131418.09,4,932.0375,10,4,2025,2,0,142.0,70.0,104.0,120.66666666666667,34.38507428134093,10,6
2025-11-01,Lantus,TER-07,163,163278.75,2,990.0550000000001,11,4,2025,5,0,139.0,81.0,97.0,148.0,13.076696830622094,10,6
2025-12-01,Lantus,TER-07,133,135810.78,4,986.1225,12,4,2025,0,0,163.0,142.0,168.0,145.0,15.874507866387594,10,6
