year_month,drug_name,territory_id,actual,predicted,lower_bound,upper_bound,residual,absolute_error,model,forecast_window
2025-06-01,Januvia,TER-16,164,196.154,156.19863586425782,254.49164123535152,-32.15400695800781,32.15400695800781,XGBoost,4
2025-07-01,Januvia,TER-16,102,148.41862,105.18000793457031,193.10836067199705,-46.41862487792969,46.41862487792969,XGBoost,4
2025-08-01,Januvia,TER-16,115,150.79167,109.99617156982421,208.58456573486328,-35.79167175292969,35.79167175292969,XGBoost,4
2025-09-01,Januvia,TER-16,129,141.72328,106.56062316894531,191.422412109375,-12.723281860351562,12.723281860351562,XGBoost,4
2025-10-01,Januvia,TER-16,191,126.560425,93.77969589233399,174.91299438476562,64.4395751953125,64.4395751953125,XGBoost,4
2025-11-01,Januvia,TER-16,170,155.90637,112.6122386932373,213.91066665649413,14.0936279296875,14.0936279296875,XGBoost,4
2025-12-01,Januvia,TER-16,227,144.88544,98.9000961303711,194.27423572540275,82.11456298828125,82.11456298828125,XGBoost,4
2025-05-01,Januvia,TER-17,130,138.05255,96.0619010925293,192.03986358642578,-8.05255126953125,8.05255126953125,XGBoost,4
2025-06-01,Januvia,TER-17,175,163.32672,129.86324615478514,218.39098701477047,11.67327880859375,11.67327880859375,XGBoost,4
2025-07-01,Januvia,TER-17,122,133.3514,97.231689453125,184.57548217773436,-11.351394653320312,11.351394653320312,XGBoost,4
2025-08-01,Januvia,TER-17,104,112.10879,65.61109924316406,163.9925327301024,-8.108787536621094,8.108787536621094,XGBoost,4
2025-09-01,Januvia,TER-17,148,137.34758,100.04992332458497,192.6690595626831,10.652420043945312,10.652420043945312,XGBoost,4
2025-10-01,Januvia,TER-17,140,139.56743,93.07192993164062,193.54681892395018,0.4325714111328125,0.4325714111328125,XGBoost,4
2025-11-01,Januvia,TER-17,97,135.92136,98.19380416870118,185.8646354675292,-38.921356201171875,38.921356201171875,XGBoost,4
2025-12-01,Januvia,TER-17,161,124.33963,76.36320114135742,170.05860519409174,36.660369873046875,36.660369873046875,XGBoost,4
2025-05-01,Januvia,TER-18,170,131.79744,90.92363510131837,181.06594848632812,38.20256042480469,38.20256042480469,XGBoost,4
2025-06-01,Januvia,TER-18,98,174.2917,136.9859619140625,227.77564697265623,-76.29170227050781,76.29170227050781,XGBoost,4
2025-07-01,Januvia,TER-18,135,118.90997,74.55605850219726,174.43260803222645,16.09002685546875,16.09002685546875,XGBoost,4
2025-08-01,Januvia,TER-18,96,135.05522,96.46416130065919,186.27452545166014,-39.05522155761719,39.05522155761719,XGBoost,4
2025-09-01,Januvia,TER-18,146,118.96685,82.4122703552246,182.56473388671873,27.03314971923828,27.03314971923828,XGBoost,4
2025-10-01,Januvia,TER-18,104,131.6307,87.45738410949707,184.1405185699462,-27.630706787109375,27.630706787109375,XGBoost,4
2025-11-01,Januvia,TER-18,137,129.6716,89.38995056152343,180.44298820495604,7.328399658203125,7.328399658203125,XGBoost,4
2025-12-01,Januvia,TER-18,196,132.50174,96.81739349365235,189.31790847778316,63.498260498046875,63.498260498046875,XGBoost,4
2025-05-01,Januvia,TER-19,149,122.78318,75.87035064697265,176.79009132385252,26.216819763183594,26.216819763183594,XGBoost,4
2025-06-01,Januvia,TER-19,191,140.95116,106.35409965515137,199.4571914672851,50.04884338378906,50.04884338378906,XGBoost,4
2025-07-01,Januvia,TER-19,105,131.0003,93.2734275817871,182.64692459106445,-26.00030517578125,26.00030517578125,XGBoost,4
2025-08-01,Januvia,TER-19,103,119.05991,75.77412567138673,171.44829559326172,-16.059913635253906,16.059913635253906,XGBoost,4
2025-09-01,Januvia,TER-19,167,120.269005,73.57901535034179,172.65738677978516,46.730995178222656,46.730995178222656,XGBoost,4
2025-10-01,Januvia,TER-19,112,125.43891,89.80385398864746,181.2007637023924,-13.438911437988281,13.438911437988281,XGBoost,4
2025-11-01,Januvia,TER-19,176,133.57611,92.34388275146485,190.38747253417964,42.42388916015625,42.42388916015625,XGBoost,4
2025-12-01,Januvia,TER-19,104,129.17885,86.54129028320312,180.91605072021483,-25.178848266601562,25.178848266601562,XGBoost,4
2025-05-01,Januvia,TER-20,154,126.603874,87.94387550354004,186.54626541137688,27.39612579345703,27.39612579345703,XGBoost,4
2025-06-01,Januvia,TER-20,173,137.68182,98.30271530151367,192.73711433410642,35.31817626953125,35.31817626953125,XGBoost,4
2025-07-01,Januvia,TER-20,102,133.09581,97.17917251586914,185.00862922668452,-31.095809936523438,31.095809936523438,XGBoost,4
2025-08-01,Januvia,TER-20,72,128.10785,85.752978515625,177.81617736816406,-56.10784912109375,56.10784912109375,XGBoost,4
2025-09-01,Januvia,TER-20,118,121.75744,81.73123626708984,175.7570524215698,-3.7574386596679688,3.7574386596679688,XGBoost,4
2025-10-01,Januvia,TER-20,177,104.291916,63.82812080383301,155.6286457061767,72.70808410644531,72.70808410644531,XGBoost,4
2025-11-01,Januvia,TER-20,109,146.67522,103.91332778930663,201.44331741333008,-37.67521667480469,37.67521667480469,XGBoost,4
2025-12-01,Januvia,TER-20,184,111.89526,66.05433044433593,164.693168258667,72.104736328125,72.104736328125,XGBoost,4
2025-05-01,Keytruda,TER-01,26,27.021404,0.0,84.35294723510742,-1.0214042663574219,1.0214042663574219,XGBoost,4
2025-06-01,Keytruda,TER-01,34,34.429882,0.0,88.42887115478514,-0.4298820495605469,0.4298820495605469,XGBoost,4
2025-07-01,Keytruda,TER-01,27,27.667433,0.0,80.11935386657713,-0.6674327850341797,0.6674327850341797,XGBoost,4
2025-08-01,Keytruda,TER-01,29,28.056305,0.0,75.78068237304684,0.943695068359375,0.943695068359375,XGBoost,4
2025-09-01,Keytruda,TER-01,34,34.47484,0.0,92.96891632080074,-0.4748382568359375,0.4748382568359375,XGBoost,4
2025-10-01,Keytruda,TER-01,34,32.877197,0.0,88.5368461608886,1.122802734375,1.122802734375,XGBoost,4
2025-11-01,Keytruda,TER-01,40,32.48897,0.0,92.24417877197261,7.511028289794922,7.511028289794922,XGBoost,4
2025-12-01,Keytruda,TER-01,44,35.201687,0.0,92.59926681518553,8.79831314086914,8.79831314086914,XGBoost,4
2025-05-01,Keytruda,TER-02,29,28.283113,0.0,79.50205497741698,0.7168865203857422,0.7168865203857422,XGBoost,4
2025-06-01,Keytruda,TER-02,41,34.30283,0.3862529754638683,91.34075927734374,6.697170257568359,6.697170257568359,XGBoost,4
2025-07-01,Keytruda,TER-02,33,30.73014,0.0,80.8662040710449,2.2698593139648438,2.2698593139648438,XGBoost,4
2025-08-01,Keytruda,TER-02,26,24.414793,0.0,76.86541671752929,1.5852069854736328,1.5852069854736328,XGBoost,4
2025-09-01,Keytruda,TER-02,41,35.159657,0.0,90.39861679077147,5.840343475341797,5.840343475341797,XGBoost,4
2025-10-01,Keytruda,TER-02,31,35.163357,0.0,85.23514938354492,-4.163356781005859,4.163356781005859,XGBoost,4
2025-11-01,Keytruda,TER-02,42,34.89185,0.0,78.36018829345701,7.108150482177734,7.108150482177734,XGBoost,4
2025-12-01,Keytruda,TER-02,46,34.69057,0.0,85.94109306335447,11.309429168701172,11.309429168701172,XGBoost,4
2025-05-01,Keytruda,TER-03,40,27.798134,0.0,83.16325378417962,12.201866149902344,12.201866149902344,XGBoost,4
2025-06-01,Keytruda,TER-03,27,35.484673,0.0,81.25794677734366,-8.484672546386719,8.484672546386719,XGBoost,4
2025-07-01,Keytruda,TER-03,27,26.178665,0.0,76.97165107727048,0.8213348388671875,0.8213348388671875,XGBoost,4
2025-08-01,Keytruda,TER-03,25,25.752851,0.0,78.38021564483634,-0.7528514862060547,0.7528514862060547,XGBoost,4
2025-09-01,Keytruda,TER-03,23,28.031166,0.0,80.63830680847161,-5.031166076660156,5.031166076660156,XGBoost,4
2025-10-01,Keytruda,TER-03,40,27.229073,0.0,78.59506912231443,12.770927429199219,12.770927429199219,XGBoost,4
2025-11-01,Keytruda,TER-03,35,34.736343,0.0,92.44648704528807,0.2636566162109375,0.2636566162109375,XGBoost,4
2025-12-01,Keytruda,TER-03,40,30.757904,0.0,82.0690879821777,9.242095947265625,9.242095947265625,XGBoost,4
2025-05-01,Keytruda,TER-04,24,27.21936,0.0,79.59420509338379,-3.2193603515625,3.2193603515625,XGBoost,4
2025-06-01,Keytruda,TER-04,31,27.950684,0.0,81.49950408935547,3.04931640625,3.04931640625,XGBoost,4
2025-07-01,Keytruda,TER-04,31,23.092884,0.0,74.31206130981445,7.907115936279297,7.907115936279297,XGBoost,4
2025-08-01,Keytruda,TER-04,24,26.638933,0.0,78.54111480712888,-2.6389331817626953,2.6389331817626953,XGBoost,4
2025-09-01,Keytruda,TER-04,22,30.844814,0.0,86.07485580444336,-8.84481430053711,8.84481430053711,XGBoost,4
2025-10-01,Keytruda,TER-04,21,27.755192,0.0,70.05556030273436,-6.755191802978516,6.755191802978516,XGBoost,4
2025-11-01,Keytruda,TER-04,25,30.929272,0.0,86.22315673828125,-5.929271697998047,5.929271697998047,XGBoost,4
2025-12-01,Keytruda,TER-04,22,27.621975,0.0,85.01856307983398,-5.621974945068359,5.621974945068359,XGBoost,4
2025-05-01,Keytruda,TER-05,18,27.064322,0.0,78.5064556121826,-9.064321517944336,9.064321517944336,XGBoost,4
2025-06-01,Keytruda,TER-05,34,30.788563,0.0,82.01666297912597,3.211437225341797,3.211437225341797,XGBoost,4
2025-07-01,Keytruda,TER-05,27,22.137821,0.0,81.86936340332028,4.862178802490234,4.862178802490234,XGBoost,4
2025-08-01,Keytruda,TER-05,17,23.21558,0.0,74.51892356872557,-6.215579986572266,6.215579986572266,XGBoost,4
2025-09-01,Keytruda,TER-05,32,28.761084,0.0,84.1772403717041,3.2389163970947266,3.2389163970947266,XGBoost,4
2025-10-01,Keytruda,TER-05,37,26.544804,0.0,76.32736129760735,10.455196380615234,10.455196380615234,XGBoost,4
2025-11-01,Keytruda,TER-05,32,33.272346,0.0,82.06576347351073,-1.2723464965820312,1.2723464965820312,XGBoost,4
2025-12-01,Keytruda,TER-05,26,29.025557,0.0,80.76899261474607,-3.0255565643310547,3.0255565643310547,XGBoost,4
2025-05-01,Keytruda,TER-06,17,20.47651,0.0,78.1680679321289,-3.4765090942382812,3.4765090942382812,XGBoost,4
2025-06-01,Keytruda,TER-06,30,24.31219,0.0,75.9657459259033,5.687810897827148,5.687810897827148,XGBoost,4
2025-07-01,Keytruda,TER-06,25,19.503414,0.0,77.10369567871093,5.496585845947266,5.496585845947266,XGBoost,4
2025-08-01,Keytruda,TER-06,17,22.850443,0.0,76.80700874328613,-5.850442886352539,5.850442886352539,XGBoost,4
2025-09-01,Keytruda,TER-06,31,24.183153,0.0,81.97637977600088,6.81684684753418,6.81684684753418,XGBoost,4
2025-10-01,Keytruda,TER-06,20,24.10505,0.0,75.46875305175779,-4.105049133300781,4.105049133300781,XGBoost,4
2025-11-01,Keytruda,TER-06,25,25.337036,0.0,77.81739044189449,-0.3370361328125,0.3370361328125,XGBoost,4
2025-12-01,Keytruda,TER-06,33,25.665209,0.0,78.21274337768554,7.33479118347168,7.33479118347168,XGBoost,4
2025-05-01,Keytruda,TER-07,25,24.433004,0.0,72.98653602600079,0.5669956207275391,0.5669956207275391,XGBoost,4
2025-06-01,Keytruda,TER-07,33,27.557188,0.0,78.86552505493161,5.442811965942383,5.442811965942383,XGBoost,4
2025-07-01,Keytruda,TER-07,15,22.29113,0.0,72.36292266845703,-7.291130065917969,7.291130065917969,XGBoost,4
2025-08-01,Keytruda,TER-07,15,20.555557,0.0,72.61730918884261,-5.5555572509765625,5.5555572509765625,XGBoost,4
2025-09-01,Keytruda,TER-07,24,24.934307,0.0,77.34303054809568,-0.9343070983886719,0.9343070983886719,XGBoost,4
2025-10-01,Keytruda,TER-07,22,25.371033,0.0,70.00114097595213,-3.37103271484375,3.37103271484375,XGBoost,4
2025-11-01,Keytruda,TER-07,29,24.6577,0.0,77.05338745117187,4.3423004150390625,4.3423004150390625,XGBoost,4
2025-12-01,Keytruda,TER-07,20,23.827469,0.0,81.47595558166503,-3.8274688720703125,3.8274688720703125,XGBoost,4
2025-05-01,Keytruda,TER-08,31,25.624382,0.0,74.28878784179688,5.375617980957031,5.375617980957031,XGBoost,4
2025-06-01,Keytruda,TER-08,38,29.613018,0.0,88.0903251647949,8.386981964111328,8.386981964111328,XGBoost,4
2025-07-01,Keytruda,TER-08,21,21.904375,0.0,73.2440357208252,-0.9043750762939453,0.9043750762939453,XGBoost,4
2025-08-01,Keytruda,TER-08,16,23.963362,0.0,75.25204620361328,-7.963361740112305,7.963361740112305,XGBoost,4
2025-09-01,Keytruda,TER-08,28,25.138245,0.0,83.20149993896484,2.86175537109375,2.86175537109375,XGBoost,4
2025-10-01,Keytruda,TER-08,16,23.63288,0.0,81.01900291442871,-7.632879257202148,7.632879257202148,XGBoost,4
2025-11-01,Keytruda,TER-08,34,25.262308,0.0,76.18558158874511,8.737691879272461,8.737691879272461,XGBoost,4
2025-12-01,Keytruda,TER-08,40,25.456884,0.0,77.88944015502929,14.543115615844727,14.543115615844727,XGBoost,4
2025-05-01,Keytruda,TER-09,16,21.695734,0.0,70.7889381408691,-5.695734024047852,5.695734024047852,XGBoost,4
2025-06-01,Keytruda,TER-09,27,22.246471,0.0,77.02843170166014,4.753528594970703,4.753528594970703,XGBoost,4
2025-07-01,Keytruda,TER-09,20,19.931837,0.0,78.2388011932373,0.06816291809082031,0.06816291809082031,XGBoost,4
2025-08-01,Keytruda,TER-09,24,20.060219,0.0,71.47265586853021,3.9397811889648438,3.9397811889648438,XGBoost,4
2025-09-01,Keytruda,TER-09,19,24.754454,0.0,77.3522426605224,-5.754453659057617,5.754453659057617,XGBoost,4
2025-10-01,Keytruda,TER-09,16,23.115875,0.0,70.55203170776363,-7.115875244140625,7.115875244140625,XGBoost,4
2025-11-01,Keytruda,TER-09,20,25.298512,0.0,88.36757736206053,-5.298511505126953,5.298511505126953,XGBoost,4
2025-12-01,Keytruda,TER-09,37,23.000525,0.0,75.90496711730952,13.999475479125977,13.999475479125977,XGBoost,4
2025-05-01,Keytruda,TER-10,19,21.509699,0.0,69.21084251403809,-2.5096988677978516,2.5096988677978516,XGBoost,4
2025-06-01,Keytruda,TER-10,35,25.65139,0.0,85.18022994995115,9.348609924316406,9.348609924316406,XGBoost,4
2025-07-01,Keytruda,TER-10,21,20.552317,0.0,72.19394264221191,0.44768333435058594,0.44768333435058594,XGBoost,4
2025-08-01,Keytruda,TER-10,30,23.487143,0.0,73.19547080993652,6.512857437133789,6.512857437133789,XGBoost,4
2025-09-01,Keytruda,TER-10,29,27.920404,0.0,85.70563774108886,1.0795955657958984,1.0795955657958984,XGBoost,4
2025-10-01,Keytruda,TER-10,23,25.3692,0.0,77.10370788574218,-2.369199752807617,2.369199752807617,XGBoost,4
2025-11-01,Keytruda,TER-10,40,28.52421,0.0,72.9535060882568,11.475790023803711,11.475790023803711,XGBoost,4
2025-12-01,Keytruda,TER-10,24,29.633121,0.0,82.72145538330072,-5.633121490478516,5.633121490478516,XGBoost,4
2025-05-01,Keytruda,TER-11,28,23.033901,0.0,69.92409896850586,4.966098785400391,4.966098785400391,XGBoost,4
2025-06-01,Keytruda,TER-11,38,25.709171,0.0,72.04607696533203,12.290828704833984,12.290828704833984,XGBoost,4
2025-07-01,Keytruda,TER-11,16,23.187946,0.0,74.40725021362303,-7.187946319580078,7.187946319580078,XGBoost,4
2025-08-01,Keytruda,TER-11,13,22.902008,0.0,71.59209632873532,-9.902008056640625,9.902008056640625,XGBoost,4
2025-09-01,Keytruda,TER-11,17,25.86085,0.0,85.01102256774901,-8.860849380493164,8.860849380493164,XGBoost,4
2025-10-01,Keytruda,TER-11,25,24.654627,0.0,77.53397445678708,0.34537315368652344,0.34537315368652344,XGBoost,4
2025-11-01,Keytruda,TER-11,26,25.855923,0.0,77.71125411987292,0.14407730102539062,0.14407730102539062,XGBoost,4
2025-12-01,Keytruda,TER-11,25,24.556479,0.0,79.61950912475584,0.44352149963378906,0.44352149963378906,XGBoost,4
2025-05-01,Keytruda,TER-12,16,20.891596,0.0,70.93921127319334,-4.891595840454102,4.891595840454102,XGBoost,4
2025-06-01,Keytruda,TER-12,21,23.132893,0.0,76.06422080993644,-2.132892608642578,2.132892608642578,XGBoost,4
2025-07-01,Keytruda,TER-12,13,18.175148,0.0,69.85016021728512,-5.175148010253906,5.175148010253906,XGBoost,4
2025-08-01,Keytruda,TER-12,15,19.418333,0.0,72.22242393493651,-4.418333053588867,4.418333053588867,XGBoost,4
2025-09-01,Keytruda,TER-12,20,21.468725,0.0,75.97620811462401,-1.4687252044677734,1.4687252044677734,XGBoost,4
2025-10-01,Keytruda,TER-12,25,22.396902,0.0,76.7768144607544,2.603097915649414,2.603097915649414,XGBoost,4
2025-11-01,Keytruda,TER-12,19,23.077929,0.0,73.1029067993164,-4.07792854309082,4.07792854309082,XGBoost,4
2025-12-01,Keytruda,TER-12,24,22.663567,0.0,80.305419921875,1.3364334106445312,1.3364334106445312,XGBoost,4
2025-05-01,Keytruda,TER-13,19,22.642788,0.0,80.048331451416,-3.6427879333496094,3.6427879333496094,XGBoost,4
2025-06-01,Keytruda,TER-13,23,28.133492,0.0,84.97036972045898,-5.133491516113281,5.133491516113281,XGBoost,4
2025-07-01,Keytruda,TER-13,16,19.345276,0.0,79.00587501525871,-3.34527587890625,3.34527587890625,XGBoost,4
2025-08-01,Keytruda,TER-13,14,19.36787,0.0,71.80675582885742,-5.367870330810547,5.367870330810547,XGBoost,4
2025-09-01,Keytruda,TER-13,20,23.040937,0.0,73.15335235595695,-3.0409374237060547,3.0409374237060547,XGBoost,4
2025-10-01,Keytruda,TER-13,16,22.262903,0.0,72.7882740020752,-6.262903213500977,6.262903213500977,XGBoost,4
2025-11-01,Keytruda,TER-13,22,23.677183,0.0,75.33073997497557,-1.6771831512451172,1.6771831512451172,XGBoost,4
2025-12-01,Keytruda,TER-13,16,22.587694,0.0,74.3202823638916,-6.58769416809082,6.58769416809082,XGBoost,4
2025-05-01,Keytruda,TER-14,20,19.913544,0.0,73.72581939697264,0.086456298828125,0.086456298828125,XGBoost,4
2025-06-01,Keytruda,TER-14,26,22.557755,0.0,75.36184539794921,3.4422454833984375,3.4422454833984375,XGBoost,4
2025-07-01,Keytruda,TER-14,15,17.077906,0.0,62.64180717468261,-2.0779056549072266,2.0779056549072266,XGBoost,4
2025-08-01,Keytruda,TER-14,22,18.002274,0.0,71.5926174163818,3.9977264404296875,3.9977264404296875,XGBoost,4
2025-09-01,Keytruda,TER-14,17,20.813334,0.0,70.83903427124024,-3.813333511352539,3.813333511352539,XGBoost,4
2025-10-01,Keytruda,TER-14,28,21.667545,0.0,73.58036575317378,6.332454681396484,6.332454681396484,XGBoost,4
2025-11-01,Keytruda,TER-14,22,23.04532,0.0,72.12221450805663,-1.0453205108642578,1.0453205108642578,XGBoost,4
2025-12-01,Keytruda,TER-14,29,21.370277,0.0,73.01689682006835,7.629722595214844,7.629722595214844,XGBoost,4
2025-05-01,Keytruda,TER-15,16,20.073587,0.0,72.0534885406494,-4.073587417602539,4.073587417602539,XGBoost,4
2025-06-01,Keytruda,TER-15,19,21.742264,0.0,70.00702705383294,-2.7422637939453125,2.7422637939453125,XGBoost,4
2025-07-01,Keytruda,TER-15,13,18.018461,0.0,67.30523872375487,-5.018461227416992,5.018461227416992,XGBoost,4
2025-08-01,Keytruda,TER-15,20,18.745373,0.0,74.80710391998282,1.2546272277832031,1.2546272277832031,XGBoost,4
2025-09-01,Keytruda,TER-15,29,21.164663,0.0,69.85475158691403,7.835336685180664,7.835336685180664,XGBoost,4
2025-10-01,Keytruda,TER-15,17,22.038202,0.0,73.48532981872557,-5.038202285766602,5.038202285766602,XGBoost,4
2025-11-01,Keytruda,TER-15,17,22.098787,0.0,74.89669189453124,-5.098787307739258,5.098787307739258,XGBoost,4
2025-12-01,Keytruda,TER-15,23,20.939028,0.0,73.3431758880615,2.060972213745117,2.060972213745117,XGBoost,4
2025-05-01,Keytruda,TER-16,24,20.04817,0.0,74.02714347839355,3.9518299102783203,3.9518299102783203,XGBoost,4
2025-06-01,Keytruda,TER-16,31,22.669743,0.0,74.52086677551267,8.330257415771484,8.330257415771484,XGBoost,4
2025-07-01,Keytruda,TER-16,25,18.733267,0.0,70.6151382446289,6.266733169555664,6.266733169555664,XGBoost,4
2025-08-01,Keytruda,TER-16,17,20.48265,0.0,70.19802513122558,-3.4826507568359375,3.4826507568359375,XGBoost,4
2025-09-01,Keytruda,TER-16,30,22.133142,0.0,73.54557952880853,7.866857528686523,7.866857528686523,XGBoost,4
2025-10-01,Keytruda,TER-16,17,23.15915,0.0,74.60174140930174,-6.159149169921875,6.159149169921875,XGBoost,4
2025-11-01,Keytruda,TER-16,23,23.474583,0.0,80.52570571899412,-0.4745826721191406,0.4745826721191406,XGBoost,4
2025-12-01,Keytruda,TER-16,24,21.10873,0.0,72.78374252319333,2.8912696838378906,2.8912696838378906,XGBoost,4
2025-05-01,Keytruda,TER-17,22,19.034512,0.0,62.82962417602536,2.9654884338378906,2.9654884338378906,XGBoost,4
2025-06-01,Keytruda,TER-17,25,22.203762,0.0,69.86195449829101,2.7962379455566406,2.7962379455566406,XGBoost,4
2025-07-01,Keytruda,TER-17,14,16.281763,0.0,67.92838249206542,-2.2817630767822266,2.2817630767822266,XGBoost,4
2025-08-01,Keytruda,TER-17,22,17.333313,0.0,70.80525970458983,4.66668701171875,4.66668701171875,XGBoost,4
2025-09-01,Keytruda,TER-17,14,18.96712,0.0,69.1031826019287,-4.967119216918945,4.967119216918945,XGBoost,4
2025-10-01,Keytruda,TER-17,25,20.808891,0.0,73.68823890686032,4.191108703613281,4.191108703613281,XGBoost,4
2025-11-01,Keytruda,TER-17,23,21.8367,0.0,70.08117923736567,1.163299560546875,1.163299560546875,XGBoost,4
2025-12-01,Keytruda,TER-17,18,20.471699,0.0,78.80282974243161,-2.471698760986328,2.471698760986328,XGBoost,4
2025-05-01,Keytruda,TER-18,17,21.177134,0.0,72.4172252655029,-4.177133560180664,4.177133560180664,XGBoost,4
2025-06-01,Keytruda,TER-18,21,21.41387,0.0,64.88198928833006,-0.41386985778808594,0.41386985778808594,XGBoost,4
2025-07-01,Keytruda,TER-18,19,17.311514,0.0,71.28984050750731,1.688486099243164,1.688486099243164,XGBoost,4
2025-08-01,Keytruda,TER-18,21,18.807186,0.0,70.54383430480956,2.1928138732910156,2.1928138732910156,XGBoost,4
2025-09-01,Keytruda,TER-18,16,20.326004,0.0,68.52008399963378,-4.3260040283203125,4.3260040283203125,XGBoost,4
2025-10-01,Keytruda,TER-18,17,21.336,0.0,79.70231590270993,-4.336000442504883,4.336000442504883,XGBoost,4
2025-11-01,Keytruda,TER-18,18,22.273752,0.0,72.45062675476068,-4.273752212524414,4.273752212524414,XGBoost,4
2025-12-01,Keytruda,TER-18,25,21.724453,0.0,72.26568222045898,3.2755470275878906,3.2755470275878906,XGBoost,4
2025-05-01,Keytruda,TER-19,27,18.781477,0.0,71.33789176940915,8.218523025512695,8.218523025512695,XGBoost,4
2025-06-01,Keytruda,TER-19,22,21.785477,0.0,77.07936172485351,0.2145233154296875,0.2145233154296875,XGBoost,4
2025-07-01,Keytruda,TER-19,20,16.413252,0.0,62.11328849792478,3.5867481231689453,3.5867481231689453,XGBoost,4
2025-08-01,Keytruda,TER-19,11,18.575235,0.0,72.97840156555174,-7.575235366821289,7.575235366821289,XGBoost,4
2025-09-01,Keytruda,TER-19,21,20.347301,0.0,69.75278358459471,0.6526985168457031,0.6526985168457031,XGBoost,4
2025-10-01,Keytruda,TER-19,13,20.435184,0.0,76.0822143554687,-7.435184478759766,7.435184478759766,XGBoost,4
2025-11-01,Keytruda,TER-19,15,21.043676,0.0,80.11395988464355,-6.043676376342773,6.043676376342773,XGBoost,4
2025-12-01,Keytruda,TER-19,30,22.967472,0.0,80.36505203247069,7.032527923583984,7.032527923583984,XGBoost,4
2025-05-01,Keytruda,TER-20,13,18.871098,0.0,70.15978202819824,-5.871097564697266,5.871097564697266,XGBoost,4
2025-06-01,Keytruda,TER-20,24,21.824915,0.0,78.623083114624,2.1750850677490234,2.1750850677490234,XGBoost,4
2025-07-01,Keytruda,TER-20,15,16.728413,0.0,72.21753234863274,-1.7284126281738281,1.7284126281738281,XGBoost,4
2025-08-01,Keytruda,TER-20,23,17.499746,0.0,67.3234188079833,5.500253677368164,5.500253677368164,XGBoost,4
2025-09-01,Keytruda,TER-20,18,18.985094,0.0,66.13624839782709,-0.9850940704345703,0.9850940704345703,XGBoost,4
2025-10-01,Keytruda,TER-20,14,20.316486,0.0,72.69139938354492,-6.316486358642578,6.316486358642578,XGBoost,4
2025-11-01,Keytruda,TER-20,18,21.188652,0.0,75.00092773437498,-3.1886520385742188,3.1886520385742188,XGBoost,4
2025-12-01,Keytruda,TER-20,26,20.46169,0.0,74.8648571014404,5.538309097290039,5.538309097290039,XGBoost,4
2025-05-01,Lantus,TER-01,216,195.13004,157.18668479919432,247.53418350219724,20.869964599609375,20.869964599609375,XGBoost,4
2025-06-01,Lantus,TER-01,125,193.38834,154.5464874267578,243.91720809936524,-68.38833618164062,68.38833618164062,XGBoost,4
2025-07-01,Lantus,TER-01,158,151.9694,114.48448753356934,209.56581115722656,6.0305938720703125,6.0305938720703125,XGBoost,4
2025-08-01,Lantus,TER-01,106,157.85156,119.54990348815917,207.6050369262695,-51.8515625,51.8515625,XGBoost,4
2025-09-01,Lantus,TER-01,189,150.37584,107.80627517700195,202.27059173583982,38.62416076660156,38.62416076660156,XGBoost,4
2025-10-01,Lantus,TER-01,155,165.93001,124.65438461303711,212.17065963745117,-10.930007934570312,10.930007934570312,XGBoost,4
2025-11-01,Lantus,TER-01,174,165.7276,127.2684425354004,220.72239570617674,8.27239990234375,8.27239990234375,XGBoost,4
2025-12-01,Lantus,TER-01,168,182.0704,146.21371307373047,240.074698638916,-14.070404052734375,14.070404052734375,XGBoost,4
2025-05-01,Lantus,TER-02,139,180.31067,134.51984786987305,233.1058807373047,-41.3106689453125,41.3106689453125,XGBoost,4
2025-06-01,Lantus,TER-02,169,192.1652,156.4067539215088,247.60121822357175,-23.165206909179688,23.165206909179688,XGBoost,4
2025-07-01,Lantus,TER-02,156,161.82915,122.73840866088868,211.97070465087884,-5.8291473388671875,5.8291473388671875,XGBoost,4
2025-08-01,Lantus,TER-02,150,161.60352,120.02574157714844,211.69627799987788,-11.603515625,11.603515625,XGBoost,4
2025-09-01,Lantus,TER-02,235,170.26447,134.34782791137695,222.84043426513668,64.73553466796875,64.73553466796875,XGBoost,4
2025-10-01,Lantus,TER-02,151,155.92662,112.10240097045899,208.50712890624996,-4.9266204833984375,4.9266204833984375,XGBoost,4
2025-11-01,Lantus,TER-02,196,184.17955,148.3548496246338,238.17853927612302,11.820449829101562,11.820449829101562,XGBoost,4
2025-12-01,Lantus,TER-02,130,184.02138,151.5810234069824,235.7511978149414,-54.02137756347656,54.02137756347656,XGBoost,4
2025-05-01,Lantus,TER-03,107,149.72812,111.77990112304688,196.25485115051265,-42.728118896484375,42.728118896484375,XGBoost,4
2025-06-01,Lantus,TER-03,166,171.45078,137.84551162719725,217.0015285491942,-5.450775146484375,5.450775146484375,XGBoost,4
2025-07-01,Lantus,TER-03,135,143.6744,100.29446640014649,201.68638076782224,-8.674392700195312,8.674392700195312,XGBoost,4
2025-08-01,Lantus,TER-03,124,124.4211,81.01243858337402,179.6600570678711,-0.4210968017578125,0.4210968017578125,XGBoost,4
2025-09-01,Lantus,TER-03,142,147.29709,107.37072372436523,200.7810333251953,-5.297088623046875,5.297088623046875,XGBoost,4
2025-10-01,Lantus,TER-03,163,151.42102,108.17708206176758,200.829084777832,11.5789794921875,11.5789794921875,XGBoost,4
