year_month,drug_name,territory_id,units_sold,revenue,n_transactions,avg_unit_price,month,quarter,year,day_of_week,is_quarter_end,lag_1,lag_3,lag_6,rolling_mean_3,rolling_std_3,drug_encoded,territory_encoded,xgb_pred,fold,actual,predicted,lower_bound,upper_bound,residual,absolute_error,model,forecast_window
2025-07-01,Lantus,TER-07,70,69777.16,2,989.07,7,3,2025,1,0,168.0,104.0,162.0,123.0,39.127995093027714,10,6,101.44278,4,70,101.44278,67.05764427185059,153.23703651428218,-31.442779541015625,31.442779541015625,XGBoost,4
2025-08-01,Lantus,TER-07,81,73059.57,1,901.97,8,3,2025,4,0,70.0,97.0,95.0,111.66666666666669,50.61949558552844,10,6,105.12526,4,81,105.12526,66.14673690795898,157.65975952148438,-24.125259399414062,24.125259399414062,XGBoost,4
2025-09-01,Lantus,TER-07,142,134308.58000000002,2,954.17,9,3,2025,0,0,81.0,168.0,188.0,106.33333333333331,53.68736660829373,10,6,129.6552,4,142,129.6552,91.75785522460937,182.0508850097656,12.344802856445312,12.344802856445312,XGBoost,4
2025-10-01,Lantus,TER-07,139,131418.09,4,932.0375,10,4,2025,2,0,142.0,70.0,104.0,97.66666666666669,38.78573620976314,10,6,100.26072,4,139,100.26072,66.73219261169433,152.6806098937988,38.739280700683594,38.739280700683594,XGBoost,4
2025-11-01,Lantus,TER-07,163,163278.75,2,990.055,11,4,2025,5,0,139.0,81.0,97.0,120.66666666666669,34.38507428134093,10,6,118.90845,4,163,118.90845,74.05893630981446,170.63409805297852,44.091552734375,44.091552734375,XGBoost,4
2025-12-01,Lantus,TER-07,133,135810.78,4,986.1225,12,4,2025,0,0,163.0,142.0,168.0,148.0,13.076696830622094,10,6,104.694466,4,133,104.694466,62.0539665222168,153.98574066162107,28.30553436279297,28.30553436279297,XGBoost,4
2025-05-01,Lantus,TER-08,157,146505.72999999998,4,939.5075,5,2,2025,3,0,156.0,161.0,93.0,167.66666666666666,16.072751268321564,10,7,111.7835,4,157,111.7835,74.204931640625,172.6361087799072,45.21649932861328,45.21649932861328,XGBoost,4
2025-06-01,Lantus,TER-08,136,130058.11000000002,3,960.0633333333334,6,2,2025,6,0,157.0,186.0,95.0,166.33333333333334,17.03917055884272,10,7,134.73293,4,136,134.73293,93.16203155517579,192.42454528808594,1.2670745849609375,1.2670745849609375,XGBoost,4
2025-07-01,Lantus,TER-08,100,96114.03,4,957.67,7,3,2025,1,0,136.0,156.0,143.0,149.66666666666666,11.846237095944543,10,7,108.55211,4,100,108.55211,71.67932243347168,166.21457519531245,-8.552108764648438,8.552108764648438,XGBoost,4
2025-08-01,Lantus,TER-08,77,73838.05,4,928.695,8,3,2025,4,0,100.0,157.0,161.0,131.0,28.827070610799137,10,7,118.1939,4,77,118.1939,80.40419921875001,167.57672958374025,-41.19390106201172,41.19390106201172,XGBoost,4
2025-09-01,Lantus,TER-08,97,93636.51,2,932.025,9,3,2025,0,0,77.0,136.0,186.0,104.33333333333331,29.73774257292124,10,7,123.79909,4,97,123.79909,83.23471298217774,175.52703094482422,-26.799087524414062,26.799087524414062,XGBoost,4
2025-10-01,Lantus,TER-08,178,172681.41,4,953.51,10,4,2025,2,0,97.0,100.0,156.0,91.33333333333331,12.503332889007329,10,7,104.38716,4,178,104.38716,63.531018829345705,162.00622634887694,73.61283874511719,73.61283874511719,XGBoost,4
2025-11-01,Lantus,TER-08,168,154536.48,1,919.86,11,4,2025,5,0,178.0,77.0,157.0,117.33333333333331,53.48208422764891,10,7,139.18346,4,168,139.18346,99.14364776611329,194.2552547454833,28.816543579101562,28.816543579101562,XGBoost,4
2025-12-01,Lantus,TER-08,107,101183.6,4,948.4375,12,4,2025,0,0,168.0,97.0,136.0,147.66666666666666,44.16257842714047,10,7,125.86731,4,107,125.86731,82.12167243957519,176.44749221801752,-18.8673095703125,18.8673095703125,XGBoost,4
2025-05-01,Lantus,TER-09,106,98660.84,4,951.0375,5,2,2025,3,0,100.0,169.0,132.0,126.33333333333331,37.28717384481336,10,8,114.83384,4,106,114.83384,77.0534881591797,167.89929466247554,-8.833839416503906,8.833839416503906,XGBoost,4
2025-06-01,Lantus,TER-09,101,96413.04,2,944.235,6,2,2025,6,0,106.0,110.0,146.0,105.33333333333331,5.033222956847144,10,8,129.16391,4,101,129.16391,85.89862442016602,180.80599403381348,-28.163909912109375,28.163909912109375,XGBoost,4
2025-07-01,Lantus,TER-09,124,114128.06,2,922.61,7,3,2025,1,0,101.0,100.0,101.0,102.33333333333331,3.21455025366428,10,8,100.34934,4,124,100.34934,52.49751968383789,155.3344711303711,23.650657653808594,23.650657653808594,XGBoost,4
2025-08-01,Lantus,TER-09,79,75268.68,3,947.48,8,3,2025,4,0,124.0,106.0,169.0,110.33333333333331,12.096831541082697,10,8,120.37296,4,79,120.37296,78.45222091674805,175.2350769042968,-41.372962951660156,41.372962951660156,XGBoost,4
2025-09-01,Lantus,TER-09,94,87598.6,1,931.9,9,3,2025,0,0,79.0,101.0,110.0,101.33333333333331,22.501851775650223,10,8,102.2858,4,94,102.2858,66.67932891845703,160.06031799316406,-8.285797119140625,8.285797119140625,XGBoost,4
2025-10-01,Lantus,TER-09,125,120011.43,3,960.71,10,4,2025,2,0,94.0,124.0,100.0,99.0,22.912878474779195,10,8,115.9641,4,125,115.9641,78.20490036010742,163.30576972961418,9.035896301269531,9.035896301269531,XGBoost,4
2025-11-01,Lantus,TER-09,145,133270.8,2,923.93,11,4,2025,5,0,125.0,79.0,106.0,99.33333333333331,23.45918441321721,10,8,132.84497,4,145,132.84497,89.46504440307618,190.50789413452148,12.155029296875,12.155029296875,XGBoost,4
2025-12-01,Lantus,TER-09,99,100456.29,1,1014.71,12,4,2025,0,0,145.0,94.0,101.0,121.33333333333331,25.696951829610715,10,8,128.05905,4,99,128.05905,89.34269104003907,181.64939537048335,-29.059051513671875,29.059051513671875,XGBoost,4
2025-05-01,Lantus,TER-10,101,97038.11,3,924.51,5,2,2025,3,0,142.0,100.0,83.0,140.33333333333334,39.5263625107767,10,9,104.87294,4,101,104.87294,64.05672187805176,160.89229755401607,-3.8729400634765625,3.8729400634765625,XGBoost,4
2025-06-01,Lantus,TER-10,142,142979.28,2,1009.96,6,2,2025,6,0,101.0,179.0,156.0,140.66666666666666,39.01709027251179,10,9,117.4894,4,142,117.4894,76.9574951171875,165.84197235107422,24.510597229003906,24.510597229003906,XGBoost,4
2025-07-01,Lantus,TER-10,130,110065.23,2,852.995,7,3,2025,1,0,142.0,142.0,133.0,128.33333333333334,23.671361036774663,10,9,109.57783,4,130,109.57783,66.2373104095459,167.25434684753415,20.42217254638672,20.42217254638672,XGBoost,4
2025-08-01,Lantus,TER-10,93,87891.20999999999,2,956.72,8,3,2025,4,0,130.0,101.0,100.0,124.33333333333331,21.079215671683176,10,9,119.02447,4,93,119.02447,79.55093994140626,171.39710693359376,-26.02446746826172,26.02446746826172,XGBoost,4
2025-09-01,Lantus,TER-10,137,123905.94,4,913.6,9,3,2025,0,0,93.0,142.0,179.0,121.66666666666669,25.540817005987364,10,9,116.32049,4,137,116.32049,77.36796646118164,168.8680236816406,20.67951202392578,20.67951202392578,XGBoost,4
2025-10-01,Lantus,TER-10,117,102238.11,1,873.83,10,4,2025,2,0,137.0,130.0,142.0,120.0,23.64318083507377,10,9,133.85927,4,117,133.85927,93.85188217163086,178.5410247802734,-16.859268188476562,16.859268188476562,XGBoost,4
2025-11-01,Lantus,TER-10,168,158669.28,1,944.46,11,4,2025,5,0,117.0,93.0,101.0,115.66666666666669,22.0302821891444,10,9,125.49583,4,168,125.49583,78.2327507019043,180.98494644165032,42.504173278808594,42.504173278808594,XGBoost,4
2025-12-01,Lantus,TER-10,102,104410.26,1,1023.63,12,4,2025,0,0,168.0,137.0,142.0,140.66666666666666,25.69695182961073,10,9,110.514305,4,102,110.514305,67.35715141296387,162.96622505187986,-8.514305114746094,8.514305114746094,XGBoost,4
2025-05-01,Lantus,TER-11,88,92194.64,2,1051.4299999999998,5,2,2025,3,0,89.0,169.0,153.0,143.33333333333334,47.07794954470016,10,10,104.96856,4,88,104.96856,67.04020690917969,156.81968345642088,-16.96855926513672,16.96855926513672,XGBoost,4
2025-06-01,Lantus,TER-11,172,174818.4,2,1006.55,6,2,2025,6,0,88.0,172.0,171.0,116.33333333333331,48.211340298039154,10,10,136.27223,4,172,136.27223,99.69441261291504,193.445189666748,35.72776794433594,35.72776794433594,XGBoost,4
2025-07-01,Lantus,TER-11,75,68461.5,3,932.3133333333334,7,3,2025,1,0,172.0,89.0,163.0,116.33333333333331,48.211340298039154,10,10,117.38475,4,75,117.38475,72.52427978515625,170.29073028564449,-42.38475036621094,42.38475036621094,XGBoost,4
2025-08-01,Lantus,TER-11,125,126843.07,3,965.0533333333332,8,3,2025,4,0,75.0,88.0,169.0,111.66666666666669,52.65295180076169,10,10,116.11136,4,125,116.11136,77.42294998168946,168.13887386322003,8.888641357421875,8.888641357421875,XGBoost,4
2025-09-01,Lantus,TER-11,117,112318.61,4,992.925,9,3,2025,0,0,125.0,172.0,172.0,124.0,48.50773134253962,10,10,131.50626,4,117,131.50626,93.19670372009277,186.55551872253417,-14.506256103515625,14.506256103515625,XGBoost,4
2025-10-01,Lantus,TER-11,166,154526.92,3,930.3233333333334,10,4,2025,2,0,117.0,75.0,89.0,105.66666666666669,26.857649437978257,10,10,108.4726,4,166,108.4726,70.06829071044922,158.5999183654785,57.52739715576172,57.52739715576172,XGBoost,4
2025-11-01,Lantus,TER-11,165,163808.91,3,967.74,11,4,2025,5,0,166.0,125.0,88.0,136.0,26.28687885618984,10,10,131.90247,4,165,131.90247,90.00997161865234,183.3518859863281,33.0975341796875,33.0975341796875,XGBoost,4
2025-12-01,Lantus,TER-11,132,133337.76,2,1025.04,12,4,2025,0,0,165.0,117.0,172.0,149.33333333333334,28.005951748393297,10,10,117.00053,4,132,117.00053,80.95893173217773,169.18963890075682,14.999473571777344,14.999473571777344,XGBoost,4
2025-05-01,Lantus,TER-12,113,115666.8,1,1023.6,5,2,2025,3,0,123.0,153.0,109.0,140.66666666666666,15.695009822658063,10,11,91.60789,4,113,91.60789,48.24222030639648,145.9929244995117,21.392112731933594,21.392112731933594,XGBoost,4
2025-06-01,Lantus,TER-12,144,140417.92,4,965.3625,6,2,2025,6,0,113.0,146.0,83.0,127.33333333333331,16.921386861996062,10,11,115.625626,4,144,115.625626,71.25398025512696,165.38949203491208,28.374374389648438,28.374374389648438,XGBoost,4
2025-07-01,Lantus,TER-12,64,62033.3,2,963.395,7,3,2025,1,0,144.0,123.0,101.0,126.66666666666669,15.821925715074409,10,11,107.35775,4,64,107.35775,70.5464916229248,160.24180526733394,-43.357749938964844,43.357749938964844,XGBoost,4
2025-08-01,Lantus,TER-12,92,89805.28,3,962.5766666666668,8,3,2025,4,0,64.0,113.0,153.0,107.0,40.336088060197405,10,11,100.08696,4,92,100.08696,63.47771911621094,149.4848709106445,-8.086959838867188,8.086959838867188,XGBoost,4
2025-09-01,Lantus,TER-12,110,105552.55,3,956.8466666666668,9,3,2025,0,0,92.0,144.0,146.0,100.0,40.59556626036887,10,11,110.39043,4,110,110.39043,66.56520309448243,169.72757720947263,-0.3904266357421875,0.3904266357421875,XGBoost,4
2025-10-01,Lantus,TER-12,155,147044.95,4,927.5975,10,4,2025,2,0,110.0,64.0,123.0,88.66666666666667,23.18045153428493,10,11,108.70699,4,155,108.70699,60.68757553100586,160.49008178710932,46.293006896972656,46.293006896972656,XGBoost,4
2025-11-01,Lantus,TER-12,96,86684.2,2,912.375,11,4,2025,5,0,155.0,92.0,113.0,119.0,32.44996147917589,10,11,150.14897,4,96,150.14897,113.56971626281738,207.1869010925293,-54.14897155761719,54.14897155761719,XGBoost,4
2025-12-01,Lantus,TER-12,106,102314.38,1,965.23,12,4,2025,0,0,96.0,110.0,144.0,120.33333333333331,30.827476921300786,10,11,107.20771,4,106,107.20771,61.00836639404297,159.68806457519528,-1.2077102661132812,1.2077102661132812,XGBoost,4
2025-05-01,Lantus,TER-13,107,109984.36,2,967.43,5,2,2025,3,0,129.0,89.0,83.0,126.33333333333331,36.073998022583154,10,12,107.55284,4,107,107.55284,73.08614196777344,159.30688476562497,-0.5528411865234375,0.5528411865234375,XGBoost,4
2025-06-01,Lantus,TER-13,129,107564.92,3,926.5466666666669,6,2,2025,6,0,107.0,161.0,100.0,132.33333333333334,27.153882472555072,10,12,113.80926,4,129,113.80926,71.21207809448242,163.96014328002926,15.190742492675781,15.190742492675781,XGBoost,4
2025-07-01,Lantus,TER-13,80,78604.45,4,971.9525,7,3,2025,1,0,129.0,129.0,115.0,121.66666666666669,12.701705922171788,10,12,109.532074,4,80,109.532074,67.54436492919922,160.782596206665,-29.532073974609375,29.532073974609375,XGBoost,4
2025-08-01,Lantus,TER-13,107,106135.09,4,960.235,8,3,2025,4,0,80.0,107.0,89.0,105.33333333333331,24.542480178933296,10,12,101.446686,4,107,101.446686,61.59500350952148,148.84797515869138,5.553314208984375,5.553314208984375,XGBoost,4
2025-09-01,Lantus,TER-13,92,83108.84,2,939.44,9,3,2025,0,0,107.0,129.0,161.0,105.33333333333331,24.542480178933296,10,12,103.27945,4,92,103.27945,72.3738265991211,157.79185638427734,-11.279449462890625,11.279449462890625,XGBoost,4
2025-10-01,Lantus,TER-13,110,102598.16,3,950.5833333333334,10,4,2025,2,0,92.0,80.0,129.0,93.0,13.527749258468694,10,12,120.71811,4,110,120.71811,82.42248001098633,178.52656097412105,-10.718109130859375,10.718109130859375,XGBoost,4
2025-11-01,Lantus,TER-13,128,123816.7,4,947.015,11,4,2025,5,0,110.0,107.0,107.0,103.0,9.64365076099297,10,12,132.57594,4,128,132.57594,93.21737823486328,191.8580295562744,-4.5759429931640625,4.5759429931640625,XGBoost,4
2025-12-01,Lantus,TER-13,166,152032.05,2,918.395,12,4,2025,0,0,128.0,92.0,129.0,110.0,18.000000000000007,10,12,106.370155,4,166,106.370155,69.05272369384765,153.06327362060546,59.629844665527344,59.629844665527344,XGBoost,4
2025-05-01,Lantus,TER-14,101,96322.49,4,977.9625,5,2,2025,3,0,129.0,98.0,99.0,111.33333333333331,15.947831618540906,10,13,110.532875,4,101,110.532875,70.21527404785157,162.40389862060547,-9.532875061035156,9.532875061035156,XGBoost,4
2025-06-01,Lantus,TER-14,89,81601.43,1,916.87,6,2,2025,6,0,101.0,107.0,147.0,112.33333333333331,14.742229591663978,10,13,130.00955,4,89,130.00955,88.4461597442627,175.42153701782226,-41.009552001953125,41.009552001953125,XGBoost,4
2025-07-01,Lantus,TER-14,65,59804.96000000001,2,919.555,7,3,2025,1,0,89.0,129.0,98.0,106.33333333333331,20.52640575778753,10,13,93.74904,4,65,93.74904,54.95511131286621,149.35557918548582,-28.749038696289062,28.749038696289062,XGBoost,4
2025-08-01,Lantus,TER-14,103,96406.25,2,908.63,8,3,2025,4,0,65.0,101.0,98.0,85.0,18.33030277982335,10,13,87.175316,4,103,87.175316,40.97535629272461,146.15832901000974,15.824684143066406,15.824684143066406,XGBoost,4
2025-09-01,Lantus,TER-14,75,64175.100000000006,2,863.6,9,3,2025,0,0,103.0,89.0,107.0,85.66666666666667,19.218047073866085,10,13,93.28591,4,75,93.28591,47.27077407836914,142.9424102783203,-18.285911560058594,18.285911560058594,XGBoost,4
2025-10-01,Lantus,TER-14,133,128286.13999999998,3,950.62,10,4,2025,2,0,75.0,65.0,129.0,81.0,19.6977156035922,10,13,97.912125,4,133,97.912125,54.705902099609375,149.78958892822266,35.08787536621094,35.08787536621094,XGBoost,4
2025-11-01,Lantus,TER-14,93,93433.14,4,986.725,11,4,2025,5,0,133.0,103.0,101.0,103.66666666666669,29.00574655707611,10,13,109.20518,4,93,109.20518,63.14249267578125,161.0308952331543,-16.205177307128906,16.205177307128906,XGBoost,4
2025-12-01,Lantus,TER-14,106,93011.82,1,877.47,12,4,2025,0,0,93.0,75.0,89.0,100.33333333333331,29.687258770949747,10,13,99.77246,4,106,99.77246,58.13137092590332,151.664111328125,6.2275390625,6.2275390625,XGBoost,4
2025-05-01,Lantus,TER-15,150,145954.32,3,961.31,5,2,2025,3,0,106.0,85.0,97.0,122.0,47.085029467974216,10,14,92.02568,4,150,92.02568,48.820081329345705,141.3575265884399,57.97431945800781,57.97431945800781,XGBoost,4
2025-06-01,Lantus,TER-15,116,108182.54,3,968.2866666666667,6,2,2025,6,0,150.0,175.0,134.0,143.66666666666666,34.93326972004386,10,14,125.86356,4,116,125.86356,85.50903625488282,178.25194549560547,-9.863563537597656,9.863563537597656,XGBoost,4
2025-07-01,Lantus,TER-15,116,117902.88,2,1014.81,7,3,2025,1,0,116.0,106.0,140.0,124.0,23.065125189341583,10,14,95.933945,4,116,95.933945,55.429541778564456,142.34792137145993,20.066055297851562,20.066055297851562,XGBoost,4
2025-08-01,Lantus,TER-15,101,94544.08,1,936.08,8,3,2025,4,0,116.0,150.0,85.0,127.33333333333331,19.62990915244727,10,14,100.40518,4,101,100.40518,61.44391784667969,152.98569030761715,0.594818115234375,0.594818115234375,XGBoost,4
2025-09-01,Lantus,TER-15,78,72816.9,1,933.55,9,3,2025,0,0,101.0,116.0,175.0,111.0,8.660254037844316,10,14,103.36152,4,78,103.36152,60.90728607177734,161.05313873291016,-25.36151885986328,25.36151885986328,XGBoost,4
2025-10-01,Lantus,TER-15,83,81631.33,1,983.51,10,4,2025,2,0,78.0,116.0,106.0,98.33333333333331,19.139836293274072,10,14,107.45796,4,83,107.45796,64.30153541564941,162.52099266052244,-24.457962036132812,24.457962036132812,XGBoost,4
2025-11-01,Lantus,TER-15,82,82872.66,2,995.43,11,4,2025,5,0,83.0,101.0,150.0,87.33333333333333,12.0968315410826,10,14,94.80699,4,82,94.80699,53.592010498046875,146.05289611816406,-12.806991577148438,12.806991577148438,XGBoost,4
2025-12-01,Lantus,TER-15,142,139071.63,4,962.2125,12,4,2025,0,0,82.0,78.0,116.0,81.0,2.645751311064048,10,14,94.92684,4,142,94.92684,55.95751037597657,147.90192337036132,47.073158264160156,47.073158264160156,XGBoost,4
2025-05-01,Lantus,TER-16,130,118680.22,2,913.65,5,2,2025,3,0,118.0,121.0,138.0,129.33333333333334,17.097758137642884,10,15,112.79436,4,130,112.79436,77.16130218505859,169.74190216064449,17.205642700195312,17.205642700195312,XGBoost,4
2025-06-01,Lantus,TER-16,119,116010.37,2,967.325,6,2,2025,6,0,130.0,149.0,105.0,132.33333333333334,15.631165450257807,10,15,109.288315,4,119,109.288315,66.2955322265625,162.11649932861326,9.711685180664062,9.711685180664062,XGBoost,4
2025-07-01,Lantus,TER-16,94,88891.1,1,945.65,7,3,2025,1,0,119.0,118.0,156.0,122.33333333333331,6.658328118479417,10,15,95.790924,4,94,95.790924,51.9207015991211,149.3601318359375,-1.790924072265625,1.790924072265625,XGBoost,4
2025-08-01,Lantus,TER-16,64,60035.04,4,939.76,8,3,2025,4,0,94.0,130.0,121.0,114.33333333333331,18.448125469362296,10,15,117.47567,4,64,117.47567,85.07526321411133,175.83552856445306,-53.475669860839844,53.475669860839844,XGBoost,4
2025-09-01,Lantus,TER-16,92,87253.83,3,929.96,9,3,2025,0,0,64.0,119.0,149.0,92.33333333333331,27.53785273643053,10,15,109.1787,4,92,109.1787,71.25419692993164,161.00152206420898,-17.17870330810547,17.17870330810547,XGBoost,4
2025-10-01,Lantus,TER-16,75,70468.7,3,925.8933333333332,10,4,2025,2,0,92.0,94.0,118.0,83.33333333333333,16.77299416721221,10,15,112.95336,4,75,112.95336,66.25350418090821,164.77907943725586,-37.95336151123047,37.95336151123047,XGBoost,4
2025-11-01,Lantus,TER-16,129,126528.36,1,980.84,11,4,2025,5,0,75.0,64.0,130.0,77.0,14.106735979665942,10,15,95.86533,4,129,95.86533,53.063008880615236,147.82840728759757,33.134666442871094,33.134666442871094,XGBoost,4
2025-12-01,Lantus,TER-16,127,122794.24,2,967.57,12,4,2025,0,0,129.0,92.0,119.0,98.66666666666669,27.610384519838437,10,15,104.719215,4,127,104.719215,70.30308570861817,152.03954277038568,22.280784606933594,22.280784606933594,XGBoost,4
2025-05-01,Lantus,TER-17,106,106964.84,2,970.16,5,2,2025,3,0,116.0,118.0,73.0,132.33333333333334,26.576932353703523,10,16,100.527435,4,106,100.527435,57.81623458862305,150.59995040893554,5.472564697265625,5.472564697265625,XGBoost,4
2025-06-01,Lantus,TER-17,101,83964.48,2,907.005,6,2,2025,6,0,106.0,163.0,135.0,128.33333333333334,30.435724623102587,10,16,138.80646,4,101,138.80646,94.41850891113282,193.23720169067377,-37.80645751953125,37.80645751953125,XGBoost,4
2025-07-01,Lantus,TER-17,85,83605.22,4,964.185,7,3,2025,1,0,101.0,116.0,69.0,107.66666666666669,7.637626158259753,10,16,99.77594,4,85,99.77594,57.33946838378906,154.8223117828369,-14.77593994140625,14.77593994140625,XGBoost,4
2025-08-01,Lantus,TER-17,87,85134.09,4,972.3875,8,3,2025,4,0,85.0,106.0,118.0,97.33333333333331,10.969655114602904,10,16,111.430595,4,87,111.430595,68.98291625976563,161.29097328186035,-24.43059539794922,24.43059539794922,XGBoost,4
2025-09-01,Lantus,TER-17,90,74955.6,1,832.84,9,3,2025,0,0,87.0,101.0,163.0,91.0,8.717797887081362,10,16,101.51713,4,90,101.51713,59.5633041381836,152.090941619873,-11.517127990722656,11.517127990722656,XGBoost,4
2025-10-01,Lantus,TER-17,130,127500.38,2,980.89,10,4,2025,2,0,90.0,85.0,116.0,87.33333333333333,2.516611478423636,10,16,94.78343,4,130,94.78343,56.45445556640625,148.58370971679688,35.21656799316406,35.21656799316406,XGBoost,4
2025-11-01,Lantus,TER-17,76,75349.71,2,1018.335,11,4,2025,5,0,130.0,87.0,106.0,102.33333333333331,24.006943440041127,10,16,118.70355,4,76,118.70355,82.44332122802734,169.2400722503662,-42.70355224609375,42.70355224609375,XGBoost,4
2025-12-01,Lantus,TER-17,142,138438.63999999998,4,971.7175,12,4,2025,0,0,76.0,90.0,101.0,98.66666666666669,28.02379940931161,10,16,94.265434,4,142,94.265434,55.62889785766602,140.96727638244627,47.73456573486328,47.73456573486328,XGBoost,4
2025-05-01,Lantus,TER-18,133,134335.32,2,1012.43,5,2,2025,3,0,124.0,79.0,97.0,105.66666666666669,23.629078131263046,10,17,99.31478,4,133,99.31478,62.000784683227536,150.5443733215332,33.685218811035156,33.685218811035156,XGBoost,4
2025-06-01,Lantus,TER-18,97,93775.03,4,954.4025,6,2,2025,6,0,133.0,114.0,106.0,123.66666666666669,9.504384952922166,10,17,139.05278,4,97,139.05278,100.480810546875,196.84173774719238,-42.05278015136719,42.05278015136719,XGBoost,4
2025-07-01,Lantus,TER-18,87,81594.05,4,924.69,7,3,2025,1,0,97.0,124.0,111.0,118.0,18.734993995195197,10,17,102.899025,4,87,102.899025,65.60136833190919,150.19153022766102,-15.899024963378906,15.899024963378906,XGBoost,4
2025-08-01,Lantus,TER-18,69,68932.94,3,979.9633333333336,8,3,2025,4,0,87.0,133.0,79.0,105.66666666666669,24.193663082165404,10,17,98.55561,4,69,98.55561,55.198326873779294,153.04988861083984,-29.55561065673828,29.55561065673828,XGBoost,4
2025-09-01,Lantus,TER-18,113,115743.64,1,1024.28,9,3,2025,0,0,69.0,97.0,114.0,84.33333333333333,14.189197769195172,10,17,83.93466,4,113,83.93466,40.07613143920899,135.82631225585936,29.065338134765625,29.065338134765625,XGBoost,4
2025-10-01,Lantus,TER-18,105,100229.85,1,954.57,10,4,2025,2,0,113.0,87.0,124.0,89.66666666666667,22.120880030716076,10,17,108.413826,4,105,108.413826,66.77273597717286,156.1602516174316,-3.4138259887695312,3.4138259887695312,XGBoost,4
2025-11-01,Lantus,TER-18,84,80132.39,3,942.3766666666668,11,4,2025,5,0,105.0,69.0,133.0,95.66666666666669,23.43786110832925,10,17,114.76395,4,84,114.76395,77.58458023071289,164.89567413330076,-30.763946533203125,30.763946533203125,XGBoost,4
2025-12-01,Lantus,TER-18,130,121033.12,4,937.84,12,4,2025,0,0,84.0,113.0,97.0,100.66666666666669,14.977761292440634,10,17,112.1258,4,130,112.1258,74.6425838470459,158.08604354858397,17.87419891357422,17.87419891357422,XGBoost,4
2025-05-01,Lantus,TER-19,112,114092.26,3,988.0533333333332,5,2,2025,3,0,101.0,104.0,92.0,114.66666666666669,21.126602503321102,10,18,95.12089,4,112,95.12089,58.39966201782227,146.350479888916,16.879112243652344,16.879112243652344,XGBoost,4
2025-06-01,Lantus,TER-19,141,132201.6,1,937.6,6,2,2025,6,0,112.0,139.0,131.0,117.33333333333331,19.55334583474996,10,18,112.23121,4,141,112.23121,74.47133102416993,164.69299964904783,28.76879119873047,28.76879119873047,XGBoost,4
2025-07-01,Lantus,TER-19,69,70873.35,1,1027.15,7,3,2025,1,0,141.0,101.0,73.0,118.0,20.66397831977183,10,18,74.51248,4,69,74.51248,31.81287612915039,129.2757827758789,-5.512481689453125,5.512481689453125,XGBoost,4
2025-08-01,Lantus,TER-19,53,49955.56,2,980.24,8,3,2025,4,0,69.0,112.0,104.0,107.33333333333331,36.22614157391501,10,18,93.343765,4,53,93.343765,49.17044258117676,148.66342849731438,-40.34376525878906,40.34376525878906,XGBoost,4
2025-09-01,Lantus,TER-19,79,75446.44,2,954.6,9,3,2025,0,0,53.0,141.0,139.0,87.66666666666667,46.87572221665853,10,18,94.17781,4,79,94.17781,48.991678619384764,139.96438293457018,-15.177810668945312,15.177810668945312,XGBoost,4
2025-10-01,Lantus,TER-19,73,75847.78,4,1023.22,10,4,2025,2,0,79.0,69.0,101.0,67.0,13.114877048604034,10,18,75.296684,4,73,75.296684,36.71186561584473,121.81469268798826,-2.2966842651367188,2.2966842651367188,XGBoost,4
2025-11-01,Lantus,TER-19,70,69892.22,4,982.76,11,4,2025,5,0,73.0,53.0,112.0,68.33333333333333,13.613718571108125,10,18,84.56711,4,70,84.56711,48.44770050048828,139.42876510620115,-14.567108154296875,14.567108154296875,XGBoost,4
2025-12-01,Lantus,TER-19,146,135786.88,4,937.775,12,4,2025,0,0,70.0,79.0,141.0,74.0,4.582575694955939,10,18,94.11737,4,146,94.11737,55.185830307006846,146.69787902832027,51.88262939453125,51.88262939453125,XGBoost,4
2025-05-01,Lantus,TER-20,68,66523.02,2,984.52,5,2,2025,3,0,109.0,88.0,75.0,102.33333333333331,12.423096769056151,10,19,97.99228,4,68,97.99228,65.23714256286621,149.43955917358397,-29.992279052734375,29.992279052734375,XGBoost,4
2025-06-01,Lantus,TER-20,98,90825.12,4,952.335,6,2,2025,6,0,68.0,110.0,86.0,95.66666666666669,23.965252624024927,10,19,115.27089,4,98,115.27089,72.54481773376465,168.72555541992188,-17.270889282226562,17.270889282226562,XGBoost,4
2025-07-01,Lantus,TER-20,105,95095.35,1,905.67,7,3,2025,1,0,98.0,109.0,144.0,91.66666666666669,21.221058723196013,10,19,92.55371,4,105,92.55371,53.9171745300293,150.8606750488281,12.4462890625,12.4462890625,XGBoost,4
2025-08-01,Lantus,TER-20,84,76887.89,2,911.035,8,3,2025,4,0,105.0,68.0,88.0,90.33333333333331,19.65536398374077,10,19,84.538666,4,84,84.538666,42.67171401977539,135.89321670532226,-0.538665771484375,0.538665771484375,XGBoost,4
2025-09-01,Lantus,TER-20,127,123372.86,2,976.1,9,3,2025,0,0,84.0,98.0,110.0,95.66666666666669,10.692676621563653,10,19,101.006256,4,127,101.006256,64.8803337097168,152.91657218933102,25.993743896484375,25.993743896484375,XGBoost,4
2025-10-01,Lantus,TER-20,104,105122.16,1,1010.79,10,4,2025,2,0,127.0,105.0,109.0,105.33333333333331,21.5019378971602,10,19,92.60675,4,104,92.60675,53.76490173339844,144.99733772277833,11.39324951171875,11.39324951171875,XGBoost,4
